"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018",""
"Total population (millions)
null
Dimension: Demography
Definition: De facto population in a country, area or region as of 1 July.
Source: UNDESA (2019b). World Population Prospects: The 2019 Revision. New York. https://population.un.org/wpp/. Accessed 19 June 2019."
"105"," Tonga","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"63"," Trinidad and Tobago","1.2","","1.3","","1.3","","1.3","","1.3","","1.3","","1.3","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4",""
"91"," Tunisia","8.2","","9.1","","9.7","","10.1","","10.6","","10.7","","10.8","","11.0","","11.1","","11.2","","11.3","","11.4","","11.6",""
"59"," Turkey","53.9","","58.5","","63.2","","67.9","","72.3","","73.4","","74.7","","75.9","","77.2","","78.5","","79.8","","81.1","","82.3",""
"108"," Turkmenistan","3.7","","4.2","","4.5","","4.8","","5.1","","5.2","","5.3","","5.4","","5.5","","5.6","","5.7","","5.8","","5.9",""
".."," Tuvalu","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"159"," Uganda","17.4","","20.4","","23.6","","27.7","","32.4","","33.5","","34.6","","35.7","","36.9","","38.2","","39.6","","41.2","","42.7",""
"88"," Ukraine","51.5","n","50.9","n","48.8","n","46.9","n","45.8","n","45.6","n","45.5","n","45.3","n","45.1","n","44.9","n","44.7","n","44.5","n","44.2","n"
"35"," United Arab Emirates","1.8","","2.4","","3.1","","4.6","","8.6","","8.9","","9.1","","9.2","","9.2","","9.3","","9.4","","9.5","","9.6",""
"15"," United Kingdom","57.1","","57.9","","58.9","","60.3","","63.5","","64.0","","64.5","","65.0","","65.4","","65.9","","66.3","","66.7","","67.1",""
"15"," United States","252.1","","265.2","","281.7","","295.0","","309.0","","311.6","","314.0","","316.4","","318.7","","320.9","","323.0","","325.1","","327.1",""
"57"," Uruguay","3.1","","3.2","","3.3","","3.3","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4",""
"108"," Uzbekistan","20.4","","22.8","","24.8","","26.4","","28.5","","29.0","","29.4","","29.9","","30.4","","30.9","","31.4","","32.0","","32.5",""
"141"," Vanuatu","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3",""
"96"," Venezuela (Bolivarian Republic of)","19.6","","21.9","","24.2","","26.4","","28.4","","28.9","","29.4","","29.8","","30.0","","30.1","","29.9","","29.4","","28.9",""
"118"," Viet Nam","68.0","","74.9","","79.9","","83.8","","88.0","","88.9","","89.8","","90.8","","91.7","","92.7","","93.6","","94.6","","95.5",""
"177"," Yemen","11.7","","14.9","","17.4","","20.1","","23.2","","23.8","","24.5","","25.1","","25.8","","26.5","","27.2","","27.8","","28.5",""
"143"," Zambia","8.0","","9.1","","10.4","","11.9","","13.6","","14.0","","14.5","","14.9","","15.4","","15.9","","16.4","","16.9","","17.4",""
"150"," Zimbabwe","10.4","","11.4","","11.9","","12.1","","12.7","","12.9","","13.1","","13.3","","13.6","","13.8","","14.0","","14.2","","14.4",""
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","High human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Medium human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Low human development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Developing Countries","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Regions"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","East Asia and the Pacific","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Europe and Central Asia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Latin America and the Caribbean","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","South Asia","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Sub-Saharan Africa","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Least Developed Countries","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Small Island Developing States","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Organization for Economic Co-operation and Development","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","World","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"a: Includes Christmas Island, Cocos (Keeling) Islands and Norfolk Island."
"b: Includes Nagorno-Karabakh."
"c: Includes Northern Cyprus."
"d: Includes ≈land Islands."
"e: Includes Abkhazia and South Ossetia."
"f: Includes Sabah and Sarawak."
"g: Includes Agalega, Rodrigues and Saint Brandon."
"h: Includes Transnistria."
"i: Includes Svalbard and Jan Mayen Islands."
"j: Includes East Jerusalem."
"k: Includes Kosovo."
"l: Includes Canary Islands, Ceuta and Melilla."
"m: Includes Zanzibar."
"n: Includes Crimea."
""
